X,Y,OBJECTID,SURV_ID,LOC_ID,DATE_,YEAR,MONTH,DAY,ADULTS,CALVES,TOTAL,COUNTY,COAST,STATE,SUBPOP,AGG_SITE,last_edited_date
-8943434.3163,2932594.2187,101789,1991_1,1042,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Miami-Dade,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8954670.9028,2910693.4379,101790,1991_1,1043,1991/01/23 00:00:00+00,1991,1,23,2,1,3,Miami-Dade,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8946639.2039,2910976.6019,101791,1991_1,1044,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8942858.7952,2908187.0526,101792,1991_1,1045,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8942895.5306,2907975.3341,101793,1991_1,1046,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-9027629.6772,2838662.4486,101794,1991_1,1101,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8987165.0429,3315193.2651,101795,1991_1,1201,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Brevard,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8989826.6914,3308135.4932,101796,1991_1,1202,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8941487.3332,3180013.0204,101797,1991_1,1203,1991/01/23 00:00:00+00,1991,1,23,45,4,49,St. Lucie,EAST,FL,ATL,Henry D. King Generation Station (Fort Piece Utilities Authority or  FPUA),2019/03/04 15:38:05+00
-8990192.9324,3308674.9545,101798,1991_1,1204,1991/01/23 00:00:00+00,1991,1,23,16,0,16,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8990271.9692,3308601.5054,101799,1991_1,1205,1991/01/23 00:00:00+00,1991,1,23,24,2,26,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8990205.1775,3308934.5622,101800,1991_1,1206,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8990078.2733,3308617.9681,101801,1991_1,1207,1991/01/23 00:00:00+00,1991,1,23,30,2,32,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8989516.1101,3309111.8581,101802,1991_1,1208,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8989463.7899,3308952.2916,101803,1991_1,1209,1991/01/23 00:00:00+00,1991,1,23,4,1,5,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8989643.0142,3308700.2818,101804,1991_1,1210,1991/01/23 00:00:00+00,1991,1,23,3,1,4,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8989689.7684,3308534.3885,101805,1991_1,1211,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8989842.2761,3308407.7538,101806,1991_1,1212,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8990113.8956,3308481.2018,101807,1991_1,1213,1991/01/23 00:00:00+00,1991,1,23,7,1,8,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8990027.0664,3308642.029,101808,1991_1,1214,1991/01/23 00:00:00+00,1991,1,23,12,1,13,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8990398.8734,3308283.653,101809,1991_1,1215,1991/01/23 00:00:00+00,1991,1,23,18,0,18,Brevard,EAST,FL,ATL,Florida Power and Light Canaveral Power Plant,2019/03/04 15:38:05+00
-8919560.7436,3009759.2758,101810,1991_1,1224,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Broward,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8919515.1026,3009516.345,101811,1991_1,1225,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8919409.3491,3009484.1198,101812,1991_1,1226,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8919385.972,3009412.233,101813,1991_1,1227,1991/01/23 00:00:00+00,1991,1,23,1,1,2,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8918961.8449,3008969.7655,101814,1991_1,1228,1991/01/23 00:00:00+00,1991,1,23,4,0,4,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8918927.3359,3008969.7655,101815,1991_1,1229,1991/01/23 00:00:00+00,1991,1,23,4,0,4,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8918814.9032,3008651.2469,101816,1991_1,1230,1991/01/23 00:00:00+00,1991,1,23,5,0,5,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8918772.6019,3008679.7522,101817,1991_1,1231,1991/01/23 00:00:00+00,1991,1,23,3,1,4,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8918647.9241,3008679.7521,101818,1991_1,1232,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Broward,EAST,FL,ATL,Florida Power and Light Port Everglades Power Plant,2019/03/04 15:38:05+00
-8926918.9598,3007875.4293,101819,1991_1,1233,1991/01/23 00:00:00+00,1991,1,23,3,0,3,Broward,EAST,FL,ATL,Florida Power and Light Fort Lauderdale Power Plant,2019/03/04 15:38:05+00
-8964803.2,2904870.0631,101820,1991_1,1301,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Miami-Dade,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8952927.6405,2890431.5641,101821,1991_1,1302,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Monroe,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8953087.9406,2890079.9389,101822,1991_1,1303,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-8953211.5052,2889596.7751,101823,1991_1,1304,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Monroe,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-9008238.9397,2893225.1875,101824,1991_1,1401,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-9008185.5063,2893460.0624,101825,1991_1,1402,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,EAST,FL,ATL,Un-named Location,2019/03/04 15:38:05+00
-9008866.7813,2899325.7479,101826,1991_1,1403,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9008733.1979,2900238.5855,101827,1991_1,1404,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9008718.7264,2900493.255,101828,1991_1,1405,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9008626.3312,2901110.8772,101829,1991_1,1406,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9005391.3877,2906147.541,101830,1991_1,1407,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9001031.0045,2907922.4061,101831,1991_1,1408,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Miami-Dade,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9004188.0242,2910885.4975,101832,1991_1,1409,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9008762.1408,2910354.8801,101833,1991_1,1410,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9026592.1784,2909746.7249,101834,1991_1,1411,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9025850.7908,2910196.0682,101835,1991_1,1412,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9020391.6847,2906071.2343,101836,1991_1,1413,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9015376.743,2910889.1912,101837,1991_1,1414,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9020077.7636,2916222.269,101838,1991_1,1415,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9013561.1225,2916200.1002,101839,1991_1,1416,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9008394.7864,2916384.84,101840,1991_1,1417,1991/01/23 00:00:00+00,1991,1,23,1,1,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9012070.5549,2920411.5069,101841,1991_1,1418,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9019634.7119,2927674.3324,101842,1991_1,1419,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9033628.681,2925984.6144,101843,1991_1,1420,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9033800.113,2926618.0822,101844,1991_1,1421,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9033343.7031,2930392.3353,101845,1991_1,1422,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9034755.2338,2935992.6201,101846,1991_1,1423,1991/01/23 00:00:00+00,1991,1,23,5,2,7,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9014942.5967,2928789.8242,101847,1991_1,1424,1991/01/23 00:00:00+00,1991,1,23,1,1,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9012189.6665,2929250.8365,101848,1991_1,1425,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9014282.4723,2927941.7962,101849,1991_1,1426,1991/01/23 00:00:00+00,1991,1,23,2,1,3,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9027040.7953,2936805.3425,101850,1991_1,1427,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9021508.2181,2940247.8833,101851,1991_1,1428,1991/01/23 00:00:00+00,1991,1,23,1,1,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9024343.5248,2937230.8372,101852,1991_1,1429,1991/01/23 00:00:00+00,1991,1,23,2,1,3,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9022010.2689,2937130.9373,101853,1991_1,1430,1991/01/23 00:00:00+00,1991,1,23,4,0,4,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9021265.5418,2937091.4708,101854,1991_1,1431,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9020740.1139,2937034.738,101855,1991_1,1432,1991/01/23 00:00:00+00,1991,1,23,3,0,3,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9020491.8715,2937040.9046,101856,1991_1,1433,1991/01/23 00:00:00+00,1991,1,23,10,3,13,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9019917.4631,2936848.5079,101857,1991_1,1434,1991/01/23 00:00:00+00,1991,1,23,1,1,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9016134.828,2934522.6794,101858,1991_1,1435,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9013820.4964,2935411.7785,101859,1991_1,1436,1991/01/23 00:00:00+00,1991,1,23,2,1,3,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9038094.8175,2934641.0589,101860,1991_1,1501,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9037079.5839,2944186.0172,101861,1991_1,1502,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9034274.3335,2944896.7695,101862,1991_1,1503,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9024458.1837,2944029.3105,101863,1991_1,1504,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9021419.1625,2945057.1868,101864,1991_1,1505,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9032275.0359,2952145.6812,101865,1991_1,1506,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9038389.8136,2960124.4659,101866,1991_1,1507,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9036678.8335,2957636.8838,101867,1991_1,1508,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9036698.871,2957186.1009,101868,1991_1,1509,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9049013.0295,2959563.6736,101869,1991_1,1510,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Monroe,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9054483.2672,2978311.1795,101870,1991_1,1511,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9051653.5267,2975680.7825,101871,1991_1,1512,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9050739.5939,2975166.383,101872,1991_1,1513,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9063638.1795,2978311.1797,101873,1991_1,1514,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9060952.0409,2980374.2758,101874,1991_1,1515,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9065553.9873,2982102.4047,101875,1991_1,1516,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9071597.5182,3091643.2356,101876,1991_1,1601,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Hendry,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9033942.5981,3096778.7156,101877,1991_1,1602,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Glades,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9026693.4748,3103133.6317,101878,1991_1,1603,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Glades,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9026650.0602,3103312.0347,101879,1991_1,1604,1991/01/23 00:00:00+00,1991,1,23,1,0,1,Glades,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9026499.7789,3103688.8092,101880,1991_1,1605,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Glades,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9029968.4931,3108857.3735,101881,1991_1,1606,1991/01/23 00:00:00+00,1991,1,23,3,0,3,Glades,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9030156.6229,3113871.767,101882,1991_1,1607,1991/01/23 00:00:00+00,1991,1,23,4,0,4,Glades,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9021847.7384,3119578.6379,101883,1991_1,1608,1991/01/23 00:00:00+00,1991,1,23,2,0,2,Glades,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9097145.3361,2996997.281,101884,1991_1,1706,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9096912.6785,2993672.65,101885,1991_1,1707,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9096150.1402,2993273.9928,101886,1991_1,1708,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9095786.1256,2991748.7966,101887,1991_1,1709,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9095102.6241,2993423.7975,101888,1991_1,1710,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9094340.0858,2992732.9755,101889,1991_1,1711,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9094628.4032,2991433.1306,101890,1991_1,1712,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9094332.2935,2991316.7692,101891,1991_1,1713,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9093744.5267,2991904.7752,101892,1991_1,1714,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9097785.4231,2992659.9336,101893,1991_1,1717,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9097113.0535,2991842.8788,101894,1991_1,1718,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9096830.3021,2990675.5602,101895,1991_1,1719,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9096622.1348,2990629.7607,101896,1991_1,1720,1991/01/24 00:00:00+00,1991,1,24,11,1,12,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9096702.2848,2990376.0089,101897,1991_1,1721,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9097451.4648,2988473.6303,101898,1991_1,1722,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Marco Island,2019/03/04 15:38:05+00
-9079680.4266,2981546.957,101899,1991_1,1725,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9075903.3574,2979428.0359,101900,1991_1,1726,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9076497.8032,2982370.8585,101901,1991_1,1727,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9075837.6788,2984474.1211,101902,1991_1,1728,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9073788.2876,2984776.0259,101903,1991_1,1730,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9073550.0639,2984823.0445,101904,1991_1,1731,1991/01/24 00:00:00+00,1991,1,24,3,1,4,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9073403.1222,2985029.6804,101905,1991_1,1732,1991/01/24 00:00:00+00,1991,1,24,6,0,6,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9073483.2722,2985292.0008,101906,1991_1,1733,1991/01/24 00:00:00+00,1991,1,24,11,0,11,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9073462.1215,2985587.7356,101907,1991_1,1734,1991/01/24 00:00:00+00,1991,1,24,5,0,5,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9073518.8945,2985702.8139,101908,1991_1,1735,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9074305.923,2986520.7625,101909,1991_1,1736,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9074226.8862,2986658.1229,101910,1991_1,1737,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073797.1931,2987081.3497,101911,1991_1,1738,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9074193.4904,2986920.4726,101912,1991_1,1739,1991/01/24 00:00:00+00,1991,1,24,4,0,4,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9074521.8828,2986691.5351,101913,1991_1,1740,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9074555.2786,2986543.0371,101914,1991_1,1741,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9075134.1398,2986654.4105,101915,1991_1,1742,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9073576.7804,2992708.215,101916,1991_1,1743,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073595.7047,2992559.6557,101917,1991_1,1744,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073583.4596,2992138.7459,101918,1991_1,1745,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073600.1575,2991414.5618,101919,1991_1,1746,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073544.4979,2989504.6213,101920,1991_1,1747,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073577.8937,2988007.0465,101921,1991_1,1748,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073335.2172,2993790.2678,101922,1991_1,1749,1991/01/24 00:00:00+00,1991,1,24,3,0,3,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073466.5741,2993792.744,101923,1991_1,1750,1991/01/24 00:00:00+00,1991,1,24,2,1,3,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073611.2894,2993696.173,101924,1991_1,1751,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073787.1742,2993572.3651,101925,1991_1,1752,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073553.4033,2993594.6505,101926,1991_1,1753,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073318.5193,2993572.3651,101927,1991_1,1754,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073324.0853,2992784.9713,101928,1991_1,1755,1991/01/24 00:00:00+00,1991,1,24,9,1,10,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073471.0269,2992786.2093,101929,1991_1,1756,1991/01/24 00:00:00+00,1991,1,24,2,0,2,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073591.252,2992832.0156,101930,1991_1,1757,1991/01/24 00:00:00+00,1991,1,24,1,1,2,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9073593.4783,2992716.8811,101931,1991_1,1758,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Port of the Islands,2019/03/04 15:38:05+00
-9071350.3914,2984883.6738,101932,1991_1,1759,1991/01/24 00:00:00+00,1991,1,24,1,0,1,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9115198.0112,3058787.2032,101933,1991_1,1801,1991/01/25 00:00:00+00,1991,1,25,1,1,2,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9113269.9583,3054899.9895,101934,1991_1,1802,1991/01/25 00:00:00+00,1991,1,25,3,0,3,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9111650.2605,3042371.3386,101935,1991_1,1805,1991/01/25 00:00:00+00,1991,1,25,1,0,1,Lee,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9104490.1937,3009579.5604,101936,1991_1,1806,1991/01/25 00:00:00+00,1991,1,25,4,0,4,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
-9103633.0339,3005765.0719,101937,1991_1,1807,1991/01/25 00:00:00+00,1991,1,25,2,0,2,Collier,WEST,FL,SW,Un-named Location,2019/03/04 15:38:05+00
